Authority,Event type,Age group,Period,Count
E08000019,Physical,Under 12,2023-04-01/P1M,1081
E08000019,Physical,Under 12,2023-05-01/P1M,2471
E08000019,Physical,Under 12,2023-06-01/P1M,1932
E08000019,Physical,Under 12,2023-07-01/P1M,1656
E08000019,Physical,Under 12,2023-08-01/P1M,796
E08000019,Physical,Under 12,2023-09-01/P1M,696
E08000019,Physical,Under 12,2023-10-01/P1M,1300
E08000019,Physical,Under 12,2023-11-01/P1M,1807
E08000019,Physical,Under 12,2023-12-01/P1M,1169
E08000019,Physical,Under 12,2024-01-01/P1M,2233
E08000019,Physical,Under 12,2024-02-01/P1M,2143
E08000019,Physical,Under 12,2024-03-01/P1M,1979
E06000051,Physical,All ages,2023-04-01/P1M,4701
E06000051,Physical,All ages,2023-05-01/P1M,3800
E06000051,Physical,All ages,2023-06-01/P1M,4031
E06000051,Physical,All ages,2023-07-01/P1M,6766
E06000051,Physical,All ages,2023-08-01/P1M,4638
E06000051,Physical,All ages,2023-09-01/P1M,4298
E06000051,Physical,All ages,2023-10-01/P1M,5266
E06000051,Physical,All ages,2023-11-01/P1M,4846
E06000051,Physical,All ages,2023-12-01/P1M,2921
E06000051,Physical,All ages,2024-01-01/P1M,3847
E06000051,Physical,All ages,2024-02-01/P1M,5091
E06000051,Physical,All ages,2024-03-01/P1M,6356
E06000051,Physical,Adults,2023-04-01/P1M,2810
E06000051,Physical,Adults,2023-05-01/P1M,2429
E06000051,Physical,Adults,2023-06-01/P1M,2536
E06000051,Physical,Adults,2023-07-01/P1M,2777
E06000051,Physical,Adults,2023-08-01/P1M,2610
E06000051,Physical,Adults,2023-09-01/P1M,2899
E06000051,Physical,Adults,2023-10-01/P1M,3207
E06000051,Physical,Adults,2023-11-01/P1M,3266
E06000051,Physical,Adults,2023-12-01/P1M,1860
E06000051,Physical,Adults,2024-01-01/P1M,2669
E06000051,Physical,Adults,2024-02-01/P1M,3412
E06000051,Physical,Adults,2024-03-01/P1M,3819
E08000029,Physical,All ages,2023-04-01/P1M,1906
E08000029,Physical,All ages,2023-05-01/P1M,2662
E08000029,Physical,All ages,2023-06-01/P1M,2309
E08000029,Physical,All ages,2023-07-01/P1M,1703
E08000029,Physical,All ages,2023-08-01/P1M,1069
E08000029,Physical,All ages,2023-09-01/P1M,1622
E08000029,Physical,All ages,2023-10-01/P1M,2745
E08000029,Physical,All ages,2023-11-01/P1M,1811
E08000029,Physical,All ages,2023-12-01/P1M,1749
E08000029,Physical,All ages,2024-01-01/P1M,1497
E08000029,Physical,All ages,2024-02-01/P1M,2802
E08000029,Physical,All ages,2024-03-01/P1M,2484
E08000029,Physical,Adults,2023-04-01/P1M,961
E08000029,Physical,Adults,2023-05-01/P1M,1376
E08000029,Physical,Adults,2023-06-01/P1M,924
E08000029,Physical,Adults,2023-07-01/P1M,851
E08000029,Physical,Adults,2023-08-01/P1M,529
E08000029,Physical,Adults,2023-09-01/P1M,775
E08000029,Physical,Adults,2023-10-01/P1M,1228
E08000029,Physical,Adults,2023-11-01/P1M,856
E08000029,Physical,Adults,2023-12-01/P1M,780
E08000029,Physical,Adults,2024-01-01/P1M,694
E08000029,Physical,Adults,2024-02-01/P1M,1364
E08000029,Physical,Adults,2024-03-01/P1M,1278
E08000029,Physical,Under 12,2023-04-01/P1M,945
E08000029,Physical,Under 12,2023-05-01/P1M,1586
E08000029,Physical,Under 12,2023-06-01/P1M,1385
E08000029,Physical,Under 12,2023-07-01/P1M,852
E08000029,Physical,Under 12,2023-08-01/P1M,540
E08000029,Physical,Under 12,2023-09-01/P1M,847
E08000029,Physical,Under 12,2023-10-01/P1M,1517
E08000029,Physical,Under 12,2023-11-01/P1M,955
E08000029,Physical,Under 12,2023-12-01/P1M,969
E08000029,Physical,Under 12,2024-01-01/P1M,803
E08000029,Physical,Under 12,2024-02-01/P1M,1438
E08000029,Physical,Under 12,2024-03-01/P1M,1206
E10000027,Physical,All ages,2023-04-01/P1M,8562
E10000027,Physical,All ages,2023-05-01/P1M,10363
E10000027,Physical,All ages,2023-06-01/P1M,13070
E10000027,Physical,All ages,2023-07-01/P1M,24058
E10000027,Physical,All ages,2023-08-01/P1M,9591
E10000027,Physical,All ages,2023-09-01/P1M,7944
E10000027,Physical,All ages,2023-10-01/P1M,11272
E10000027,Physical,All ages,2023-11-01/P1M,8668
E10000027,Physical,All ages,2023-12-01/P1M,6577
E10000027,Physical,All ages,2024-01-01/P1M,8237
E10000027,Physical,All ages,2024-02-01/P1M,9520
E10000027,Physical,All ages,2024-03-01/P1M,9867
E10000027,Physical,Adults,2023-04-01/P1M,4483
E10000027,Physical,Adults,2023-05-01/P1M,7329
E10000027,Physical,Adults,2023-06-01/P1M,4263
E10000027,Physical,Adults,2023-07-01/P1M,5641
E10000027,Physical,Adults,2023-08-01/P1M,4147
E10000027,Physical,Adults,2023-09-01/P1M,4121
E10000027,Physical,Adults,2023-10-01/P1M,5607
E10000027,Physical,Adults,2023-11-01/P1M,4959
E10000027,Physical,Adults,2023-12-01/P1M,3231
E10000027,Physical,Adults,2024-01-01/P1M,4434
E10000027,Physical,Adults,2024-02-01/P1M,4717
E10000027,Physical,Adults,2024-03-01/P1M,5383
E06000025,Physical,All ages,2023-04-01/P1M,3248
E06000025,Physical,All ages,2023-05-01/P1M,4083
E06000025,Physical,All ages,2023-06-01/P1M,8028
E06000025,Physical,All ages,2023-07-01/P1M,21999
E06000025,Physical,All ages,2023-08-01/P1M,3376
E06000025,Physical,All ages,2023-09-01/P1M,3003
E06000025,Physical,All ages,2023-10-01/P1M,5095
E06000025,Physical,All ages,2023-11-01/P1M,4968
E06000025,Physical,All ages,2023-12-01/P1M,4314
E06000025,Physical,All ages,2024-01-01/P1M,4234
E06000025,Physical,All ages,2024-02-01/P1M,5352
E06000025,Physical,All ages,2024-03-01/P1M,5933
E06000025,Physical,Adults,2023-04-01/P1M,312
E06000025,Physical,Adults,2023-05-01/P1M,529
E06000025,Physical,Adults,2023-06-01/P1M,487
E06000025,Physical,Adults,2023-07-01/P1M,525
E06000025,Physical,Adults,2023-08-01/P1M,381
E06000025,Physical,Adults,2023-09-01/P1M,573
E06000025,Physical,Adults,2023-10-01/P1M,593
E06000025,Physical,Adults,2023-11-01/P1M,880
E06000025,Physical,Adults,2023-12-01/P1M,516
E06000025,Physical,Adults,2024-01-01/P1M,565
E06000025,Physical,Adults,2024-02-01/P1M,734
E06000025,Physical,Adults,2024-03-01/P1M,765
E06000025,Physical,Under 12,2023-04-01/P1M,2929
E06000025,Physical,Under 12,2023-05-01/P1M,3544
E06000025,Physical,Under 12,2023-06-01/P1M,7541
E06000025,Physical,Under 12,2023-07-01/P1M,21468
E06000025,Physical,Under 12,2023-08-01/P1M,2995
E06000025,Physical,Under 12,2023-09-01/P1M,2425
E06000025,Physical,Under 12,2023-10-01/P1M,4497
E06000025,Physical,Under 12,2023-11-01/P1M,4083
E06000025,Physical,Under 12,2023-12-01/P1M,3796
E06000025,Physical,Under 12,2024-01-01/P1M,3664
E06000025,Physical,Under 12,2024-02-01/P1M,4605
E06000025,Physical,Under 12,2024-03-01/P1M,5162
E06000025,Physical,12-17,2023-04-01/P1M,7
E06000025,Physical,12-17,2023-05-01/P1M,10
E06000025,Physical,12-17,2023-07-01/P1M,6
E06000025,Physical,12-17,2023-09-01/P1M,5
E06000025,Physical,12-17,2023-10-01/P1M,5
E06000025,Physical,12-17,2023-11-01/P1M,5
E06000025,Physical,12-17,2023-12-01/P1M,2
E06000025,Physical,12-17,2024-01-01/P1M,5
E06000025,Physical,12-17,2024-02-01/P1M,13
E06000025,Physical,12-17,2024-03-01/P1M,6
E08000023,Physical,All ages,2023-04-01/P1M,1904
E08000023,Physical,All ages,2023-05-01/P1M,2176
E08000023,Physical,All ages,2023-06-01/P1M,3707
E08000023,Physical,All ages,2023-07-01/P1M,2025
E08000023,Physical,All ages,2023-08-01/P1M,1957
E08000023,Physical,All ages,2023-09-01/P1M,2775
E08000023,Physical,All ages,2023-10-01/P1M,2345
E08000023,Physical,All ages,2023-11-01/P1M,3333
E08000023,Physical,All ages,2023-12-01/P1M,1481
E08000023,Physical,All ages,2024-01-01/P1M,1584
E08000023,Physical,All ages,2024-02-01/P1M,2450
E08000023,Physical,All ages,2024-03-01/P1M,2611
E09000028,Physical,All ages,2023-04-01/P1M,5710
E09000028,Physical,All ages,2023-05-01/P1M,6249
E09000028,Physical,All ages,2023-06-01/P1M,6792
E09000028,Physical,All ages,2023-07-01/P1M,5241
E09000028,Physical,All ages,2023-08-01/P1M,3484
E09000028,Physical,All ages,2023-09-01/P1M,5697
E09000028,Physical,All ages,2023-10-01/P1M,7910
E09000028,Physical,All ages,2023-11-01/P1M,9923
E09000028,Physical,All ages,2023-12-01/P1M,6039
E09000028,Physical,All ages,2024-01-01/P1M,7905
E09000028,Physical,All ages,2024-02-01/P1M,9542
E09000028,Physical,All ages,2024-03-01/P1M,10004
E09000028,Digital,All ages,2023-04-01/P1M,3
E09000028,Digital,All ages,2023-05-01/P1M,3
E09000028,Digital,All ages,2023-06-01/P1M,2
E09000028,Digital,All ages,2023-07-01/P1M,2
E09000028,Digital,All ages,2023-08-01/P1M,15
E09000028,Digital,All ages,2023-09-01/P1M,2
E09000028,Digital,All ages,2023-10-01/P1M,2
E09000028,Digital,All ages,2023-11-01/P1M,2
E09000028,Digital,All ages,2024-01-01/P1M,2
E08000013,Physical,All ages,2023-04-01/P1M,2633
E08000013,Physical,All ages,2023-05-01/P1M,3037
E08000013,Physical,All ages,2023-06-01/P1M,4118
E08000013,Physical,All ages,2023-07-01/P1M,7037
E08000013,Physical,All ages,2023-08-01/P1M,4016
E08000013,Physical,All ages,2023-09-01/P1M,4841
E08000013,Physical,All ages,2023-10-01/P1M,4604
E08000013,Physical,All ages,2023-11-01/P1M,3687
E08000013,Physical,All ages,2023-12-01/P1M,2384
E08000013,Physical,All ages,2024-01-01/P1M,2760
E08000013,Physical,All ages,2024-02-01/P1M,3935
E08000013,Physical,All ages,2024-03-01/P1M,4502
E08000013,Physical,Adults,2023-04-01/P1M,1374
E08000013,Physical,Adults,2023-05-01/P1M,1647
E08000013,Physical,Adults,2023-06-01/P1M,2019
E08000013,Physical,Adults,2023-07-01/P1M,2117
E08000013,Physical,Adults,2023-08-01/P1M,1883
E08000013,Physical,Adults,2023-09-01/P1M,2312
E08000013,Physical,Adults,2023-10-01/P1M,2280
E08000013,Physical,Adults,2023-11-01/P1M,1715
E08000013,Physical,Adults,2023-12-01/P1M,1327
E08000013,Physical,Adults,2024-01-01/P1M,1558
E08000013,Physical,Adults,2024-02-01/P1M,1863
E08000013,Physical,Adults,2024-03-01/P1M,1712
E10000028,Physical,All ages,2023-04-01/P1M,10322
E10000028,Physical,All ages,2023-05-01/P1M,10322
E10000028,Physical,All ages,2023-06-01/P1M,10322
E10000028,Physical,All ages,2023-07-01/P1M,10322
E10000028,Physical,All ages,2023-08-01/P1M,10322
E10000028,Physical,All ages,2023-09-01/P1M,10322
E10000028,Physical,All ages,2023-10-01/P1M,10322
E10000028,Physical,All ages,2023-11-01/P1M,10322
E10000028,Physical,All ages,2023-12-01/P1M,10317
E10000028,Physical,All ages,2024-01-01/P1M,10322
E10000028,Physical,All ages,2024-02-01/P1M,10322
E10000028,Physical,All ages,2024-03-01/P1M,10322
E10000028,Digital,All ages,2023-04-01/P1M,1198
E10000028,Digital,All ages,2023-05-01/P1M,1168
E10000028,Digital,All ages,2023-06-01/P1M,2165
E10000028,Digital,All ages,2023-07-01/P1M,804
E10000028,Digital,All ages,2023-09-01/P1M,712
E10000028,Digital,All ages,2023-10-01/P1M,672
E10000028,Digital,All ages,2023-12-01/P1M,683
E10000028,Digital,All ages,2024-01-01/P1M,703
E10000028,Digital,All ages,2024-02-01/P1M,636
E10000028,Digital,All ages,2024-03-01/P1M,667
E08000007,Physical,All ages,2023-04-01/P1M,3297
E08000007,Physical,All ages,2023-05-01/P1M,2446
E08000007,Physical,All ages,2023-06-01/P1M,2291
E08000007,Physical,All ages,2023-07-01/P1M,3164
E08000007,Physical,All ages,2023-08-01/P1M,3632
E08000007,Physical,All ages,2023-09-01/P1M,2413
E08000007,Physical,All ages,2023-10-01/P1M,3130
E08000007,Physical,All ages,2023-11-01/P1M,2221
E08000007,Physical,All ages,2023-12-01/P1M,2472
E08000007,Physical,All ages,2024-01-01/P1M,2655
E08000007,Physical,All ages,2024-02-01/P1M,3782
E08000007,Physical,All ages,2024-03-01/P1M,5741
E08000007,Physical,Adults,2023-04-01/P1M,512
E08000007,Physical,Adults,2023-05-01/P1M,503
E08000007,Physical,Adults,2023-06-01/P1M,727
E08000007,Physical,Adults,2023-07-01/P1M,1015
E08000007,Physical,Adults,2023-08-01/P1M,804
E08000007,Physical,Adults,2023-09-01/P1M,849
E08000007,Physical,Adults,2023-10-01/P1M,940
E08000007,Physical,Adults,2023-11-01/P1M,571
E08000007,Physical,Adults,2023-12-01/P1M,644
E08000007,Physical,Adults,2024-01-01/P1M,730
E08000007,Physical,Adults,2024-02-01/P1M,595
E08000007,Physical,Adults,2024-03-01/P1M,1436
E08000007,Physical,Under 12,2023-04-01/P1M,2785
E08000007,Physical,Under 12,2023-05-01/P1M,1943
E08000007,Physical,Under 12,2023-06-01/P1M,1564
E08000007,Physical,Under 12,2023-07-01/P1M,2149
E08000007,Physical,Under 12,2023-08-01/P1M,2828
E08000007,Physical,Under 12,2023-09-01/P1M,1564
E08000007,Physical,Under 12,2023-10-01/P1M,2190
E08000007,Physical,Under 12,2023-11-01/P1M,1650
E08000007,Physical,Under 12,2023-12-01/P1M,1828
E08000007,Physical,Under 12,2024-01-01/P1M,1925
E08000007,Physical,Under 12,2024-02-01/P1M,3187
E08000007,Physical,Under 12,2024-03-01/P1M,4305
E06000004,Physical,All ages,2023-04-01/P1M,2215
E06000004,Physical,All ages,2023-05-01/P1M,3089
E06000004,Physical,All ages,2023-06-01/P1M,2561
E06000004,Physical,All ages,2023-07-01/P1M,3104
E06000004,Physical,All ages,2023-08-01/P1M,2447
E06000004,Physical,All ages,2023-09-01/P1M,4572
E06000004,Physical,All ages,2023-10-01/P1M,2337
E06000004,Physical,All ages,2023-11-01/P1M,2992
E06000004,Physical,All ages,2023-12-01/P1M,3421
E06000004,Physical,All ages,2024-01-01/P1M,2506
E06000004,Physical,All ages,2024-02-01/P1M,2631
E06000004,Physical,All ages,2024-03-01/P1M,2439
E06000021,Physical,All ages,2023-04-01/P1M,2901
E06000021,Physical,All ages,2023-05-01/P1M,2572
E06000021,Physical,All ages,2023-06-01/P1M,2407
E06000021,Physical,All ages,2023-07-01/P1M,3358
E06000021,Physical,All ages,2023-08-01/P1M,2982
E06000021,Physical,All ages,2023-09-01/P1M,2623
E06000021,Physical,All ages,2023-10-01/P1M,4091
E06000021,Physical,All ages,2023-11-01/P1M,3879
E06000021,Physical,All ages,2023-12-01/P1M,1602
E06000021,Physical,All ages,2024-01-01/P1M,2737
E06000021,Physical,All ages,2024-02-01/P1M,2827
E06000021,Physical,All ages,2024-03-01/P1M,3130
E10000029,Physical,All ages,2023-06-01/P3M,66785
E10000029,Physical,All ages,2023-09-01/P3M,73750
E10000029,Physical,All ages,2023-12-01/P3M,69896
E10000029,Physical,All ages,2024-03-01/P3M,79280
E10000029,Physical,Adults,2023-06-01/P3M,27893
E10000029,Physical,Adults,2023-09-01/P3M,26880
E10000029,Physical,Adults,2023-12-01/P3M,26714
E10000029,Physical,Adults,2024-03-01/P3M,319000
E08000024,Physical,All ages,2023-04-01/P1M,725
E08000024,Physical,All ages,2023-05-01/P1M,347
E08000024,Physical,All ages,2023-06-01/P1M,420
E08000024,Physical,All ages,2023-07-01/P1M,2144
E08000024,Physical,All ages,2023-08-01/P1M,1277
E08000024,Physical,All ages,2023-09-01/P1M,426
E08000024,Physical,All ages,2023-10-01/P1M,921
E08000024,Physical,All ages,2023-11-01/P1M,1079
E08000024,Physical,All ages,2023-12-01/P1M,154
E08000024,Physical,All ages,2024-01-01/P1M,159
E08000024,Physical,All ages,2024-02-01/P1M,318
E08000024,Physical,All ages,2024-03-01/P1M,350
E08000024,Physical,Adults,2023-04-01/P1M,400
E08000024,Physical,Adults,2023-05-01/P1M,226
E08000024,Physical,Adults,2023-06-01/P1M,190
E08000024,Physical,Adults,2023-07-01/P1M,386
E08000024,Physical,Adults,2023-08-01/P1M,656
E08000024,Physical,Adults,2023-09-01/P1M,251
E08000024,Physical,Adults,2023-10-01/P1M,491
E08000024,Physical,Adults,2023-11-01/P1M,132
E08000024,Physical,Adults,2023-12-01/P1M,70
E08000024,Physical,Adults,2024-01-01/P1M,50
E08000024,Physical,Adults,2024-02-01/P1M,166
E08000024,Physical,Adults,2024-03-01/P1M,162
E08000024,Physical,Under 12,2023-04-01/P1M,325
E08000024,Physical,Under 12,2023-05-01/P1M,121
E08000024,Physical,Under 12,2023-06-01/P1M,230
E08000024,Physical,Under 12,2023-07-01/P1M,1758
E08000024,Physical,Under 12,2023-08-01/P1M,621
E08000024,Physical,Under 12,2023-09-01/P1M,175
E08000024,Physical,Under 12,2023-10-01/P1M,430
E08000024,Physical,Under 12,2023-11-01/P1M,947
E08000024,Physical,Under 12,2023-12-01/P1M,84
E08000024,Physical,Under 12,2024-01-01/P1M,109
E08000024,Physical,Under 12,2024-02-01/P1M,152
E08000024,Physical,Under 12,2024-03-01/P1M,188
E10000030,Physical,All ages,2023-04-01/P1M,15392
E10000030,Physical,All ages,2023-05-01/P1M,21180
E10000030,Physical,All ages,2023-06-01/P1M,20884
E10000030,Physical,All ages,2023-07-01/P1M,29231
E10000030,Physical,All ages,2023-08-01/P1M,18163
E10000030,Physical,All ages,2023-09-01/P1M,16296
E10000030,Physical,All ages,2023-10-01/P1M,19482
E10000030,Physical,All ages,2023-11-01/P1M,17832
E10000030,Physical,All ages,2023-12-01/P1M,12821
E10000030,Physical,All ages,2024-01-01/P1M,15627
E10000030,Physical,All ages,2024-02-01/P1M,19962
E10000030,Physical,All ages,2024-03-01/P1M,19830
E10000030,Physical,Adults,2023-04-01/P1M,7831
E10000030,Physical,Adults,2023-05-01/P1M,11495
E10000030,Physical,Adults,2023-06-01/P1M,8378
E10000030,Physical,Adults,2023-07-01/P1M,8722
E10000030,Physical,Adults,2023-08-01/P1M,9102
E10000030,Physical,Adults,2023-09-01/P1M,8208
E10000030,Physical,Adults,2023-10-01/P1M,9293
E10000030,Physical,Adults,2023-11-01/P1M,9479
E10000030,Physical,Adults,2023-12-01/P1M,6436
E10000030,Physical,Adults,2024-01-01/P1M,8017
E10000030,Physical,Adults,2024-02-01/P1M,10071
E10000030,Physical,Adults,2024-03-01/P1M,9451
E10000030,Physical,Under 12,2023-04-01/P1M,7561
E10000030,Physical,Under 12,2023-05-01/P1M,9685
E10000030,Physical,Under 12,2023-06-01/P1M,12506
E10000030,Physical,Under 12,2023-07-01/P1M,20509
E10000030,Physical,Under 12,2023-08-01/P1M,9061
E10000030,Physical,Under 12,2023-09-01/P1M,8088
E10000030,Physical,Under 12,2023-10-01/P1M,10189
E10000030,Physical,Under 12,2023-11-01/P1M,8353
E10000030,Physical,Under 12,2023-12-01/P1M,6385
E10000030,Physical,Under 12,2024-01-01/P1M,7610
E10000030,Physical,Under 12,2024-02-01/P1M,9891
E10000030,Physical,Under 12,2024-03-01/P1M,10379
E08000008,Physical,All ages,2023-04-01/P1M,2942
E08000008,Physical,All ages,2023-05-01/P1M,2300
E08000008,Physical,All ages,2023-06-01/P1M,4794
E08000008,Physical,All ages,2023-07-01/P1M,8104
E08000008,Physical,All ages,2023-08-01/P1M,2526
E08000008,Physical,All ages,2023-09-01/P1M,1652
E08000008,Physical,All ages,2023-10-01/P1M,3120
E08000008,Physical,All ages,2023-11-01/P1M,2317
E08000008,Physical,All ages,2023-12-01/P1M,1067
E08000008,Physical,All ages,2024-01-01/P1M,2714
E08000008,Physical,All ages,2024-02-01/P1M,4185
E08000008,Physical,All ages,2024-03-01/P1M,3429
E08000008,Physical,Adults,2023-04-01/P1M,1539
E08000008,Physical,Adults,2023-05-01/P1M,993
E08000008,Physical,Adults,2023-06-01/P1M,1213
E08000008,Physical,Adults,2023-07-01/P1M,1040
E08000008,Physical,Adults,2023-08-01/P1M,1081
E08000008,Physical,Adults,2023-09-01/P1M,821
E08000008,Physical,Adults,2023-10-01/P1M,1214
E08000008,Physical,Adults,2023-11-01/P1M,1056
E08000008,Physical,Adults,2023-12-01/P1M,527
E08000008,Physical,Adults,2024-01-01/P1M,1050
E08000008,Physical,Adults,2024-02-01/P1M,1209
E08000008,Physical,Adults,2024-03-01/P1M,1357
E08000008,Physical,Under 12,2023-04-01/P1M,1379
E08000008,Physical,Under 12,2023-05-01/P1M,1304
E08000008,Physical,Under 12,2023-06-01/P1M,3498
E08000008,Physical,Under 12,2023-07-01/P1M,7064
E08000008,Physical,Under 12,2023-08-01/P1M,1441
E08000008,Physical,Under 12,2023-09-01/P1M,831
E08000008,Physical,Under 12,2023-10-01/P1M,1906
E08000008,Physical,Under 12,2023-11-01/P1M,1261
E08000008,Physical,Under 12,2023-12-01/P1M,540
E08000008,Physical,Under 12,2024-01-01/P1M,1664
E08000008,Physical,Under 12,2024-02-01/P1M,2976
E08000008,Physical,Under 12,2024-03-01/P1M,2072
E08000008,Physical,12-17,2023-04-01/P3M,27
E08000008,Physical,12-17,2023-05-01/P3M,3
E08000008,Physical,12-17,2023-06-01/P3M,67
E08000008,Physical,12-17,2023-08-01/P3M,4
E08000008,Digital,All ages,2023-04-01/P3M,1769
E08000008,Digital,All ages,2023-05-01/P3M,3135
E08000008,Digital,All ages,2023-06-01/P3M,5
E08000008,Digital,All ages,2023-07-01/P3M,127
E08000008,Digital,All ages,2023-10-01/P3M,1672
E08000008,Digital,All ages,2023-11-01/P3M,3358
E08000008,Digital,All ages,2023-12-01/P3M,932
E08000008,Digital,All ages,2024-01-01/P3M,2386
E08000008,Digital,All ages,2024-02-01/P3M,2471
E08000008,Digital,All ages,2024-03-01/P3M,2871
E08000008,Digital,Adults,2023-05-01/P3M,2
E08000008,Digital,Adults,2023-06-01/P3M,5
E08000008,Digital,Adults,2023-07-01/P3M,7
E08000008,Digital,Adults,2023-10-01/P3M,4
E08000008,Digital,Adults,2023-11-01/P3M,6
E08000008,Digital,Adults,2023-12-01/P3M,5
E08000008,Digital,Under 12,2023-04-01/P3M,1769
E08000008,Digital,Under 12,2023-05-01/P3M,3133
E08000008,Digital,Under 12,2023-07-01/P3M,120
E08000008,Digital,Under 12,2023-10-01/P3M,1668
E08000008,Digital,Under 12,2023-11-01/P3M,3352
E08000008,Digital,Under 12,2023-12-01/P3M,927
E08000008,Digital,Under 12,2024-01-01/P3M,2386
E08000008,Digital,Under 12,2024-02-01/P3M,2471
E08000008,Digital,Under 12,2024-03-01/P3M,2866
E06000020,Physical,All ages,2023-04-01/P1M,225
E06000020,Physical,All ages,2023-05-01/P1M,309
E06000020,Physical,All ages,2023-06-01/P1M,224
E06000020,Physical,All ages,2023-07-01/P1M,239
E06000020,Physical,All ages,2023-08-01/P1M,186
E06000020,Physical,All ages,2023-09-01/P1M,254
E06000020,Physical,All ages,2023-10-01/P1M,252
E06000020,Physical,All ages,2023-11-01/P1M,165
E06000020,Physical,All ages,2023-12-01/P1M,105
E06000020,Physical,All ages,2024-01-01/P1M,207
E06000020,Physical,All ages,2024-02-01/P1M,262
E06000020,Physical,All ages,2024-03-01/P1M,150
E06000020,Physical,Adults,2023-04-01/P1M,53
E06000020,Physical,Adults,2023-05-01/P1M,73
E06000020,Physical,Adults,2023-06-01/P1M,30
E06000020,Physical,Adults,2023-07-01/P1M,15
E06000020,Physical,Adults,2023-08-01/P1M,7
E06000020,Physical,Adults,2023-09-01/P1M,89
E06000020,Physical,Adults,2023-10-01/P1M,67
E06000020,Physical,Adults,2023-11-01/P1M,4
E06000020,Physical,Adults,2023-12-01/P1M,6
E06000020,Physical,Adults,2024-02-01/P1M,5
E06000020,Physical,Adults,2024-03-01/P1M,5
E06000020,Physical,Under 12,2023-04-01/P1M,172
E06000020,Physical,Under 12,2023-05-01/P1M,236
E06000020,Physical,Under 12,2023-06-01/P1M,194
E06000020,Physical,Under 12,2023-07-01/P1M,183
E06000020,Physical,Under 12,2023-08-01/P1M,170
E06000020,Physical,Under 12,2023-09-01/P1M,165
E06000020,Physical,Under 12,2023-10-01/P1M,183
E06000020,Physical,Under 12,2023-11-01/P1M,135
E06000020,Physical,Under 12,2023-12-01/P1M,99
E06000020,Physical,Under 12,2024-01-01/P1M,207
E06000020,Physical,Under 12,2024-02-01/P1M,257
E06000020,Physical,Under 12,2024-03-01/P1M,145
E06000020,Physical,12-17,2023-07-01/P1M,6
E06000034,Physical,All ages,,54083
E06000027,Physical,All ages,2023-04-01/P1M,1463
E06000027,Physical,All ages,2023-05-01/P1M,1360
E06000027,Physical,All ages,2023-06-01/P1M,4190
E06000027,Physical,All ages,2023-07-01/P1M,3109
E06000027,Physical,All ages,2023-08-01/P1M,1579
E06000027,Physical,All ages,2023-09-01/P1M,1350
E06000027,Physical,All ages,2023-10-01/P1M,3610
E06000027,Physical,All ages,2023-11-01/P1M,2167
E06000027,Physical,All ages,2023-12-01/P1M,1400
E06000027,Physical,All ages,2024-01-01/P1M,1664
E06000027,Physical,All ages,2024-02-01/P1M,3028
E06000027,Physical,All ages,2024-03-01/P1M,2444
E09000030,Physical,All ages,2023-04-01/P1M,4684
E09000030,Physical,All ages,2023-05-01/P1M,5039
E09000030,Physical,All ages,2023-06-01/P1M,5045
E09000030,Physical,All ages,2023-07-01/P1M,5377
E09000030,Physical,All ages,2023-08-01/P1M,4915
E09000030,Physical,All ages,2023-09-01/P1M,4933
E09000030,Physical,All ages,2023-10-01/P1M,5324
E09000030,Physical,All ages,2023-11-01/P1M,5324
E09000030,Physical,All ages,2023-12-01/P1M,3951
E09000030,Physical,All ages,2024-01-01/P1M,5198
E09000030,Physical,All ages,2024-02-01/P1M,5355
E09000030,Physical,All ages,2024-03-01/P1M,5374
E09000030,Physical,Adults,2023-04-01/P1M,223
E09000030,Physical,Adults,2023-05-01/P1M,235
E09000030,Physical,Adults,2023-06-01/P1M,230
E09000030,Physical,Adults,2023-07-01/P1M,219
E09000030,Physical,Adults,2023-08-01/P1M,235
E09000030,Physical,Adults,2023-09-01/P1M,241
E09000030,Physical,Adults,2023-10-01/P1M,295
E09000030,Physical,Adults,2023-11-01/P1M,313
E09000030,Physical,Adults,2023-12-01/P1M,222
E09000030,Physical,Adults,2024-01-01/P1M,310
E09000030,Physical,Adults,2024-02-01/P1M,348
E09000030,Physical,Adults,2024-03-01/P1M,330
E09000030,Physical,Under 12,2023-04-01/P1M,4461
E09000030,Physical,Under 12,2023-05-01/P1M,4804
E09000030,Physical,Under 12,2023-06-01/P1M,4815
E09000030,Physical,Under 12,2023-07-01/P1M,5158
E09000030,Physical,Under 12,2023-08-01/P1M,4680
E09000030,Physical,Under 12,2023-09-01/P1M,4692
E09000030,Physical,Under 12,2023-10-01/P1M,5029
E09000030,Physical,Under 12,2023-11-01/P1M,5171
E09000030,Physical,Under 12,2023-12-01/P1M,3729
E09000030,Physical,Under 12,2024-01-01/P1M,4888
E09000030,Physical,Under 12,2024-02-01/P1M,5007
E09000030,Physical,Under 12,2024-03-01/P1M,5044
E09000030,Digital,All ages,2023-04-01/P1M,44
E09000030,Digital,All ages,2023-05-01/P1M,112
E09000030,Digital,All ages,2023-06-01/P1M,33
E09000030,Digital,All ages,2023-07-01/P1M,59
E09000030,Digital,All ages,2023-08-01/P1M,65
E09000030,Digital,All ages,2023-09-01/P1M,48
E09000030,Digital,All ages,2023-10-01/P1M,64
E09000030,Digital,All ages,2023-11-01/P1M,108
E09000030,Digital,All ages,2023-12-01/P1M,41
